,fpr,tpr,drug,set
265,0.13753943217665615,0.23994811932555124,TMP-SMX,full_cohort
266,0.13943217665615143,0.23994811932555124,TMP-SMX,full_cohort
267,0.13943217665615143,0.24254215304798962,TMP-SMX,full_cohort
268,0.14195583596214512,0.24254215304798962,TMP-SMX,full_cohort
269,0.14195583596214512,0.245136186770428,TMP-SMX,full_cohort
270,0.14227129337539432,0.245136186770428,TMP-SMX,full_cohort
271,0.14227129337539432,0.24773022049286642,TMP-SMX,full_cohort
272,0.1444794952681388,0.24773022049286642,TMP-SMX,full_cohort
273,0.1444794952681388,0.2503242542153048,TMP-SMX,full_cohort
274,0.14574132492113565,0.2503242542153048,TMP-SMX,full_cohort
275,0.14574132492113565,0.2529182879377432,TMP-SMX,full_cohort
276,0.14605678233438485,0.2529182879377432,TMP-SMX,full_cohort
277,0.14605678233438485,0.25421530479896237,TMP-SMX,full_cohort
278,0.1473186119873817,0.25421530479896237,TMP-SMX,full_cohort
279,0.1473186119873817,0.25551232166018156,TMP-SMX,full_cohort
280,0.14763406940063092,0.25551232166018156,TMP-SMX,full_cohort
281,0.14763406940063092,0.25680933852140075,TMP-SMX,full_cohort
282,0.14858044164037854,0.25680933852140075,TMP-SMX,full_cohort
283,0.14858044164037854,0.25810635538262,TMP-SMX,full_cohort
284,0.1498422712933754,0.25810635538262,TMP-SMX,full_cohort
285,0.1498422712933754,0.2594033722438392,TMP-SMX,full_cohort
286,0.15078864353312302,0.2594033722438392,TMP-SMX,full_cohort
287,0.15078864353312302,0.2607003891050584,TMP-SMX,full_cohort
288,0.1523659305993691,0.2607003891050584,TMP-SMX,full_cohort
289,0.1523659305993691,0.2619974059662776,TMP-SMX,full_cohort
290,0.15362776025236594,0.2619974059662776,TMP-SMX,full_cohort
291,0.15362776025236594,0.26459143968871596,TMP-SMX,full_cohort
292,0.15394321766561514,0.26459143968871596,TMP-SMX,full_cohort
293,0.15394321766561514,0.26718547341115434,TMP-SMX,full_cohort
294,0.16182965299684543,0.26718547341115434,TMP-SMX,full_cohort
295,0.16182965299684543,0.26848249027237353,TMP-SMX,full_cohort
296,0.16277602523659307,0.26848249027237353,TMP-SMX,full_cohort
297,0.16277602523659307,0.2710765239948119,TMP-SMX,full_cohort
298,0.16466876971608832,0.2710765239948119,TMP-SMX,full_cohort
299,0.16466876971608832,0.2723735408560311,TMP-SMX,full_cohort
300,0.16498422712933755,0.2723735408560311,TMP-SMX,full_cohort
301,0.16498422712933755,0.27496757457846954,TMP-SMX,full_cohort
302,0.16529968454258676,0.27496757457846954,TMP-SMX,full_cohort
303,0.16529968454258676,0.27626459143968873,TMP-SMX,full_cohort
304,0.16593059936908516,0.27626459143968873,TMP-SMX,full_cohort
305,0.16593059936908516,0.2775616083009079,TMP-SMX,full_cohort
306,0.1668769716088328,0.2775616083009079,TMP-SMX,full_cohort
307,0.1668769716088328,0.2788586251621271,TMP-SMX,full_cohort
308,0.16845425867507888,0.2788586251621271,TMP-SMX,full_cohort
309,0.16845425867507888,0.2814526588845655,TMP-SMX,full_cohort
310,0.16908517350157728,0.2814526588845655,TMP-SMX,full_cohort
311,0.16908517350157728,0.2840466926070039,TMP-SMX,full_cohort
312,0.16971608832807572,0.2840466926070039,TMP-SMX,full_cohort
313,0.16971608832807572,0.2853437094682231,TMP-SMX,full_cohort
314,0.17129337539432177,0.2853437094682231,TMP-SMX,full_cohort
315,0.17129337539432177,0.28664072632944226,TMP-SMX,full_cohort
316,0.1725552050473186,0.28664072632944226,TMP-SMX,full_cohort
317,0.1725552050473186,0.2905317769130999,TMP-SMX,full_cohort
318,0.1753943217665615,0.2905317769130999,TMP-SMX,full_cohort
319,0.1753943217665615,0.2931258106355383,TMP-SMX,full_cohort
320,0.17570977917981073,0.2931258106355383,TMP-SMX,full_cohort
321,0.17570977917981073,0.29442282749675747,TMP-SMX,full_cohort
322,0.17697160883280758,0.29442282749675747,TMP-SMX,full_cohort
323,0.17697160883280758,0.29701686121919585,TMP-SMX,full_cohort
324,0.18138801261829654,0.29701686121919585,TMP-SMX,full_cohort
325,0.18138801261829654,0.29831387808041504,TMP-SMX,full_cohort
326,0.18233438485804415,0.29831387808041504,TMP-SMX,full_cohort
327,0.18233438485804415,0.29961089494163423,TMP-SMX,full_cohort
328,0.18264984227129338,0.29961089494163423,TMP-SMX,full_cohort
329,0.18264984227129338,0.3009079118028534,TMP-SMX,full_cohort
330,0.1832807570977918,0.3009079118028534,TMP-SMX,full_cohort
331,0.1832807570977918,0.3022049286640726,TMP-SMX,full_cohort
332,0.18422712933753943,0.3022049286640726,TMP-SMX,full_cohort
333,0.18422712933753943,0.3035019455252918,TMP-SMX,full_cohort
334,0.18580441640378548,0.3035019455252918,TMP-SMX,full_cohort
335,0.18580441640378548,0.30479896238651105,TMP-SMX,full_cohort
336,0.1886435331230284,0.30479896238651105,TMP-SMX,full_cohort
337,0.1886435331230284,0.30609597924773024,TMP-SMX,full_cohort
338,0.19211356466876972,0.30609597924773024,TMP-SMX,full_cohort
339,0.19211356466876972,0.30739299610894943,TMP-SMX,full_cohort
340,0.19305993690851736,0.30739299610894943,TMP-SMX,full_cohort
341,0.19305993690851736,0.3125810635538262,TMP-SMX,full_cohort
342,0.19400630914826497,0.3125810635538262,TMP-SMX,full_cohort
343,0.19400630914826497,0.3151750972762646,TMP-SMX,full_cohort
344,0.1968454258675079,0.3151750972762646,TMP-SMX,full_cohort
345,0.1968454258675079,0.3164721141374838,TMP-SMX,full_cohort
346,0.1971608832807571,0.3164721141374838,TMP-SMX,full_cohort
347,0.1971608832807571,0.31906614785992216,TMP-SMX,full_cohort
348,0.1974763406940063,0.31906614785992216,TMP-SMX,full_cohort
349,0.1974763406940063,0.3203631647211414,TMP-SMX,full_cohort
350,0.20347003154574134,0.3203631647211414,TMP-SMX,full_cohort
351,0.20347003154574134,0.3229571984435798,TMP-SMX,full_cohort
352,0.20378548895899054,0.3229571984435798,TMP-SMX,full_cohort
353,0.20378548895899054,0.324254215304799,TMP-SMX,full_cohort
354,0.20441640378548895,0.324254215304799,TMP-SMX,full_cohort
355,0.20441640378548895,0.32555123216601817,TMP-SMX,full_cohort
356,0.20473186119873818,0.32555123216601817,TMP-SMX,full_cohort
357,0.20473186119873818,0.32684824902723736,TMP-SMX,full_cohort
358,0.20599369085173502,0.32684824902723736,TMP-SMX,full_cohort
359,0.20599369085173502,0.32814526588845655,TMP-SMX,full_cohort
360,0.20694006309148266,0.32814526588845655,TMP-SMX,full_cohort
361,0.20694006309148266,0.32944228274967574,TMP-SMX,full_cohort
362,0.2085173501577287,0.32944228274967574,TMP-SMX,full_cohort
363,0.2085173501577287,0.33073929961089493,TMP-SMX,full_cohort
364,0.21293375394321767,0.33073929961089493,TMP-SMX,full_cohort
365,0.21293375394321767,0.3320363164721141,TMP-SMX,full_cohort
366,0.2167192429022082,0.3320363164721141,TMP-SMX,full_cohort
367,0.2167192429022082,0.3346303501945525,TMP-SMX,full_cohort
368,0.21798107255520505,0.3346303501945525,TMP-SMX,full_cohort
369,0.21798107255520505,0.33722438391699094,TMP-SMX,full_cohort
370,0.2192429022082019,0.33722438391699094,TMP-SMX,full_cohort
371,0.2192429022082019,0.33852140077821014,TMP-SMX,full_cohort
372,0.22082018927444794,0.33852140077821014,TMP-SMX,full_cohort
373,0.22082018927444794,0.3398184176394293,TMP-SMX,full_cohort
374,0.22302839116719242,0.3398184176394293,TMP-SMX,full_cohort
375,0.22302839116719242,0.3424124513618677,TMP-SMX,full_cohort
376,0.22334384858044165,0.3424124513618677,TMP-SMX,full_cohort
377,0.22334384858044165,0.3437094682230869,TMP-SMX,full_cohort
378,0.22365930599369085,0.3437094682230869,TMP-SMX,full_cohort
379,0.22365930599369085,0.3476005188067445,TMP-SMX,full_cohort
380,0.22397476340694006,0.3476005188067445,TMP-SMX,full_cohort
381,0.22397476340694006,0.34889753566796367,TMP-SMX,full_cohort
382,0.22429022082018926,0.34889753566796367,TMP-SMX,full_cohort
383,0.22429022082018926,0.35019455252918286,TMP-SMX,full_cohort
384,0.2252365930599369,0.35019455252918286,TMP-SMX,full_cohort
385,0.2252365930599369,0.35149156939040205,TMP-SMX,full_cohort
386,0.22586750788643534,0.35149156939040205,TMP-SMX,full_cohort
387,0.22586750788643534,0.3527885862516213,TMP-SMX,full_cohort
388,0.2277602523659306,0.3527885862516213,TMP-SMX,full_cohort
389,0.2277602523659306,0.3553826199740597,TMP-SMX,full_cohort
390,0.22839116719242902,0.3553826199740597,TMP-SMX,full_cohort
391,0.22839116719242902,0.35927367055771725,TMP-SMX,full_cohort
392,0.22870662460567823,0.35927367055771725,TMP-SMX,full_cohort
393,0.22870662460567823,0.36057068741893644,TMP-SMX,full_cohort
394,0.23186119873817035,0.36057068741893644,TMP-SMX,full_cohort
395,0.23186119873817035,0.36186770428015563,TMP-SMX,full_cohort
396,0.23217665615141955,0.36186770428015563,TMP-SMX,full_cohort
397,0.23217665615141955,0.3631647211413748,TMP-SMX,full_cohort
398,0.232807570977918,0.3631647211413748,TMP-SMX,full_cohort
399,0.232807570977918,0.3657587548638132,TMP-SMX,full_cohort
400,0.23375394321766563,0.3657587548638132,TMP-SMX,full_cohort
401,0.23375394321766563,0.3670557717250324,TMP-SMX,full_cohort
402,0.23406940063091483,0.3670557717250324,TMP-SMX,full_cohort
403,0.23406940063091483,0.36964980544747084,TMP-SMX,full_cohort
404,0.23596214511041008,0.36964980544747084,TMP-SMX,full_cohort
405,0.23596214511041008,0.37094682230869,TMP-SMX,full_cohort
406,0.24006309148264984,0.37094682230869,TMP-SMX,full_cohort
407,0.24006309148264984,0.3722438391699092,TMP-SMX,full_cohort
408,0.24511041009463722,0.3722438391699092,TMP-SMX,full_cohort
409,0.24511041009463722,0.3735408560311284,TMP-SMX,full_cohort
410,0.24542586750788645,0.3735408560311284,TMP-SMX,full_cohort
411,0.24542586750788645,0.3748378728923476,TMP-SMX,full_cohort
412,0.2466876971608833,0.3748378728923476,TMP-SMX,full_cohort
413,0.2466876971608833,0.377431906614786,TMP-SMX,full_cohort
414,0.2470031545741325,0.377431906614786,TMP-SMX,full_cohort
415,0.2470031545741325,0.3787289234760052,TMP-SMX,full_cohort
416,0.24794952681388013,0.3787289234760052,TMP-SMX,full_cohort
417,0.24794952681388013,0.38002594033722437,TMP-SMX,full_cohort
418,0.2504731861198738,0.38002594033722437,TMP-SMX,full_cohort
419,0.2504731861198738,0.38132295719844356,TMP-SMX,full_cohort
420,0.250788643533123,0.38132295719844356,TMP-SMX,full_cohort
421,0.250788643533123,0.383916990920882,TMP-SMX,full_cohort
422,0.25362776025236594,0.383916990920882,TMP-SMX,full_cohort
423,0.25362776025236594,0.3865110246433204,TMP-SMX,full_cohort
424,0.25646687697160886,0.3865110246433204,TMP-SMX,full_cohort
425,0.25646687697160886,0.38780804150453957,TMP-SMX,full_cohort
426,0.25709779179810727,0.38780804150453957,TMP-SMX,full_cohort
427,0.25709779179810727,0.38910505836575876,TMP-SMX,full_cohort
428,0.2580441640378549,0.38910505836575876,TMP-SMX,full_cohort
429,0.2580441640378549,0.39040207522697795,TMP-SMX,full_cohort
430,0.2593059936908517,0.39040207522697795,TMP-SMX,full_cohort
431,0.2593059936908517,0.39169909208819714,TMP-SMX,full_cohort
432,0.2599369085173502,0.39169909208819714,TMP-SMX,full_cohort
433,0.2599369085173502,0.3942931258106355,TMP-SMX,full_cohort
434,0.2605678233438486,0.3942931258106355,TMP-SMX,full_cohort
435,0.2605678233438486,0.3955901426718547,TMP-SMX,full_cohort
436,0.26088328075709777,0.3955901426718547,TMP-SMX,full_cohort
437,0.26088328075709777,0.3968871595330739,TMP-SMX,full_cohort
438,0.26214511041009464,0.3968871595330739,TMP-SMX,full_cohort
439,0.26214511041009464,0.39948119325551235,TMP-SMX,full_cohort
440,0.26498422712933756,0.39948119325551235,TMP-SMX,full_cohort
441,0.26498422712933756,0.40077821011673154,TMP-SMX,full_cohort
442,0.26813880126182965,0.40077821011673154,TMP-SMX,full_cohort
443,0.26813880126182965,0.40207522697795073,TMP-SMX,full_cohort
444,0.27066246056782334,0.40207522697795073,TMP-SMX,full_cohort
445,0.27066246056782334,0.4033722438391699,TMP-SMX,full_cohort
446,0.271608832807571,0.4033722438391699,TMP-SMX,full_cohort
447,0.271608832807571,0.4059662775616083,TMP-SMX,full_cohort
448,0.27350157728706626,0.4059662775616083,TMP-SMX,full_cohort
449,0.27350157728706626,0.4072632944228275,TMP-SMX,full_cohort
450,0.27539432176656153,0.4072632944228275,TMP-SMX,full_cohort
451,0.27539432176656153,0.4085603112840467,TMP-SMX,full_cohort
452,0.2769716088328076,0.4085603112840467,TMP-SMX,full_cohort
453,0.2769716088328076,0.41115434500648507,TMP-SMX,full_cohort
454,0.27917981072555204,0.41115434500648507,TMP-SMX,full_cohort
455,0.27917981072555204,0.41245136186770426,TMP-SMX,full_cohort
456,0.2817034700315457,0.41245136186770426,TMP-SMX,full_cohort
457,0.2817034700315457,0.41374837872892345,TMP-SMX,full_cohort
458,0.2829652996845426,0.41374837872892345,TMP-SMX,full_cohort
459,0.2829652996845426,0.4163424124513619,TMP-SMX,full_cohort
460,0.28485804416403787,0.4163424124513619,TMP-SMX,full_cohort
461,0.28485804416403787,0.4176394293125811,TMP-SMX,full_cohort
462,0.28517350157728705,0.4176394293125811,TMP-SMX,full_cohort
463,0.28517350157728705,0.41893644617380027,TMP-SMX,full_cohort
464,0.2861198738170347,0.41893644617380027,TMP-SMX,full_cohort
465,0.2861198738170347,0.42153047989623865,TMP-SMX,full_cohort
466,0.28769716088328073,0.42153047989623865,TMP-SMX,full_cohort
467,0.28769716088328073,0.42282749675745784,TMP-SMX,full_cohort
468,0.2889589905362776,0.42282749675745784,TMP-SMX,full_cohort
469,0.2889589905362776,0.42412451361867703,TMP-SMX,full_cohort
470,0.29116719242902206,0.42412451361867703,TMP-SMX,full_cohort
471,0.29116719242902206,0.4293125810635538,TMP-SMX,full_cohort
472,0.2914826498422713,0.4293125810635538,TMP-SMX,full_cohort
473,0.2914826498422713,0.43060959792477305,TMP-SMX,full_cohort
474,0.2946372239747634,0.43060959792477305,TMP-SMX,full_cohort
475,0.2946372239747634,0.43190661478599224,TMP-SMX,full_cohort
476,0.29526813880126185,0.43190661478599224,TMP-SMX,full_cohort
477,0.29526813880126185,0.43320363164721143,TMP-SMX,full_cohort
478,0.2962145110410095,0.43320363164721143,TMP-SMX,full_cohort
479,0.2962145110410095,0.4345006485084306,TMP-SMX,full_cohort
480,0.29905362776025235,0.4345006485084306,TMP-SMX,full_cohort
481,0.29905362776025235,0.4357976653696498,TMP-SMX,full_cohort
482,0.3,0.4357976653696498,TMP-SMX,full_cohort
483,0.3,0.437094682230869,TMP-SMX,full_cohort
484,0.3025236593059937,0.437094682230869,TMP-SMX,full_cohort
485,0.3025236593059937,0.4383916990920882,TMP-SMX,full_cohort
486,0.30315457413249214,0.4383916990920882,TMP-SMX,full_cohort
487,0.30315457413249214,0.4396887159533074,TMP-SMX,full_cohort
488,0.30378548895899055,0.4396887159533074,TMP-SMX,full_cohort
489,0.30378548895899055,0.4409857328145266,TMP-SMX,full_cohort
490,0.305993690851735,0.4409857328145266,TMP-SMX,full_cohort
491,0.305993690851735,0.44228274967574577,TMP-SMX,full_cohort
492,0.30630914826498423,0.44228274967574577,TMP-SMX,full_cohort
493,0.30630914826498423,0.44357976653696496,TMP-SMX,full_cohort
494,0.30662460567823346,0.44357976653696496,TMP-SMX,full_cohort
495,0.30662460567823346,0.44487678339818415,TMP-SMX,full_cohort
496,0.30694006309148264,0.44487678339818415,TMP-SMX,full_cohort
497,0.30694006309148264,0.4461738002594034,TMP-SMX,full_cohort
498,0.3088328075709779,0.4461738002594034,TMP-SMX,full_cohort
499,0.3088328075709779,0.4487678339818418,TMP-SMX,full_cohort
500,0.30914826498422715,0.4487678339818418,TMP-SMX,full_cohort
501,0.30914826498422715,0.45006485084306097,TMP-SMX,full_cohort
502,0.3094637223974763,0.45006485084306097,TMP-SMX,full_cohort
503,0.3094637223974763,0.45136186770428016,TMP-SMX,full_cohort
504,0.3113564668769716,0.45136186770428016,TMP-SMX,full_cohort
505,0.3113564668769716,0.45265888456549935,TMP-SMX,full_cohort
506,0.3126182965299685,0.45265888456549935,TMP-SMX,full_cohort
507,0.3126182965299685,0.45395590142671854,TMP-SMX,full_cohort
508,0.31514195583596216,0.45395590142671854,TMP-SMX,full_cohort
509,0.31514195583596216,0.4565499351491569,TMP-SMX,full_cohort
510,0.31892744479495266,0.4565499351491569,TMP-SMX,full_cohort
511,0.31892744479495266,0.4578469520103761,TMP-SMX,full_cohort
512,0.3205047318611987,0.4578469520103761,TMP-SMX,full_cohort
513,0.3205047318611987,0.4591439688715953,TMP-SMX,full_cohort
514,0.3249211356466877,0.4591439688715953,TMP-SMX,full_cohort
515,0.3249211356466877,0.4604409857328145,TMP-SMX,full_cohort
516,0.32744479495268136,0.4604409857328145,TMP-SMX,full_cohort
517,0.32744479495268136,0.46303501945525294,TMP-SMX,full_cohort
518,0.328391167192429,0.46303501945525294,TMP-SMX,full_cohort
519,0.328391167192429,0.4656290531776913,TMP-SMX,full_cohort
520,0.32965299684542587,0.4656290531776913,TMP-SMX,full_cohort
521,0.32965299684542587,0.4669260700389105,TMP-SMX,full_cohort
522,0.3312302839116719,0.4669260700389105,TMP-SMX,full_cohort
523,0.3312302839116719,0.4682230869001297,TMP-SMX,full_cohort
524,0.33217665615141956,0.4682230869001297,TMP-SMX,full_cohort
525,0.33217665615141956,0.4695201037613489,TMP-SMX,full_cohort
526,0.334384858044164,0.4695201037613489,TMP-SMX,full_cohort
527,0.334384858044164,0.4708171206225681,TMP-SMX,full_cohort
528,0.33690851735015775,0.4708171206225681,TMP-SMX,full_cohort
529,0.33690851735015775,0.4721141374837873,TMP-SMX,full_cohort
530,0.33722397476340693,0.4721141374837873,TMP-SMX,full_cohort
531,0.33722397476340693,0.47341115434500647,TMP-SMX,full_cohort
532,0.33785488958990534,0.47341115434500647,TMP-SMX,full_cohort
533,0.33785488958990534,0.47600518806744485,TMP-SMX,full_cohort
534,0.3419558359621451,0.47600518806744485,TMP-SMX,full_cohort
535,0.3419558359621451,0.4773022049286641,TMP-SMX,full_cohort
536,0.3422712933753943,0.4773022049286641,TMP-SMX,full_cohort
537,0.3422712933753943,0.4785992217898833,TMP-SMX,full_cohort
538,0.34258675078864353,0.4785992217898833,TMP-SMX,full_cohort
539,0.34258675078864353,0.4798962386511025,TMP-SMX,full_cohort
540,0.3444794952681388,0.4798962386511025,TMP-SMX,full_cohort
541,0.3444794952681388,0.48119325551232167,TMP-SMX,full_cohort
542,0.3470031545741325,0.48119325551232167,TMP-SMX,full_cohort
543,0.3470031545741325,0.48249027237354086,TMP-SMX,full_cohort
544,0.3473186119873817,0.48249027237354086,TMP-SMX,full_cohort
545,0.3473186119873817,0.48378728923476005,TMP-SMX,full_cohort
546,0.34794952681388014,0.48378728923476005,TMP-SMX,full_cohort
547,0.34794952681388014,0.48508430609597925,TMP-SMX,full_cohort
548,0.3495268138801262,0.48508430609597925,TMP-SMX,full_cohort
549,0.3495268138801262,0.48638132295719844,TMP-SMX,full_cohort
550,0.3529968454258675,0.48638132295719844,TMP-SMX,full_cohort
551,0.3529968454258675,0.4876783398184176,TMP-SMX,full_cohort
552,0.3548895899053628,0.4876783398184176,TMP-SMX,full_cohort
553,0.3548895899053628,0.490272373540856,TMP-SMX,full_cohort
554,0.3561514195583596,0.490272373540856,TMP-SMX,full_cohort
555,0.3561514195583596,0.4915693904020752,TMP-SMX,full_cohort
556,0.35962145110410093,0.4915693904020752,TMP-SMX,full_cohort
557,0.35962145110410093,0.49286640726329445,TMP-SMX,full_cohort
558,0.3602523659305994,0.49286640726329445,TMP-SMX,full_cohort
559,0.3602523659305994,0.49416342412451364,TMP-SMX,full_cohort
560,0.36056782334384857,0.49416342412451364,TMP-SMX,full_cohort
561,0.36056782334384857,0.496757457846952,TMP-SMX,full_cohort
562,0.3608832807570978,0.496757457846952,TMP-SMX,full_cohort
563,0.3608832807570978,0.4980544747081712,TMP-SMX,full_cohort
564,0.3615141955835962,0.4980544747081712,TMP-SMX,full_cohort
565,0.3615141955835962,0.4993514915693904,TMP-SMX,full_cohort
566,0.3640378548895899,0.4993514915693904,TMP-SMX,full_cohort
567,0.3640378548895899,0.5006485084306096,TMP-SMX,full_cohort
568,0.3659305993690852,0.5006485084306096,TMP-SMX,full_cohort
569,0.3659305993690852,0.5019455252918288,TMP-SMX,full_cohort
570,0.3662460567823344,0.5019455252918288,TMP-SMX,full_cohort
571,0.3662460567823344,0.503242542153048,TMP-SMX,full_cohort
572,0.36719242902208205,0.503242542153048,TMP-SMX,full_cohort
573,0.36719242902208205,0.5045395590142672,TMP-SMX,full_cohort
574,0.3675078864353312,0.5045395590142672,TMP-SMX,full_cohort
575,0.3675078864353312,0.5058365758754864,TMP-SMX,full_cohort
576,0.36782334384858045,0.5058365758754864,TMP-SMX,full_cohort
577,0.36782334384858045,0.5071335927367056,TMP-SMX,full_cohort
578,0.36845425867507886,0.5071335927367056,TMP-SMX,full_cohort
579,0.36845425867507886,0.5097276264591439,TMP-SMX,full_cohort
580,0.37034700315457414,0.5097276264591439,TMP-SMX,full_cohort
581,0.37034700315457414,0.5110246433203631,TMP-SMX,full_cohort
582,0.37634069400630915,0.5110246433203631,TMP-SMX,full_cohort
583,0.37634069400630915,0.5149156939040207,TMP-SMX,full_cohort
584,0.3804416403785489,0.5149156939040207,TMP-SMX,full_cohort
585,0.3804416403785489,0.51621271076524,TMP-SMX,full_cohort
586,0.3832807570977918,0.51621271076524,TMP-SMX,full_cohort
587,0.3832807570977918,0.5175097276264592,TMP-SMX,full_cohort
588,0.3851735015772871,0.5175097276264592,TMP-SMX,full_cohort
589,0.3851735015772871,0.5188067444876784,TMP-SMX,full_cohort
590,0.3892744479495268,0.5188067444876784,TMP-SMX,full_cohort
591,0.3892744479495268,0.5201037613488976,TMP-SMX,full_cohort
592,0.39148264984227127,0.5201037613488976,TMP-SMX,full_cohort
593,0.39148264984227127,0.5214007782101168,TMP-SMX,full_cohort
594,0.3917981072555205,0.5214007782101168,TMP-SMX,full_cohort
595,0.3917981072555205,0.5239948119325551,TMP-SMX,full_cohort
596,0.3924290220820189,0.5239948119325551,TMP-SMX,full_cohort
597,0.3924290220820189,0.5252918287937743,TMP-SMX,full_cohort
598,0.39558359621451106,0.5252918287937743,TMP-SMX,full_cohort
599,0.39558359621451106,0.5265888456549935,TMP-SMX,full_cohort
600,0.39936908517350156,0.5265888456549935,TMP-SMX,full_cohort
601,0.39936908517350156,0.5291828793774319,TMP-SMX,full_cohort
602,0.3996845425867508,0.5291828793774319,TMP-SMX,full_cohort
603,0.3996845425867508,0.5304798962386511,TMP-SMX,full_cohort
604,0.4,0.5304798962386511,TMP-SMX,full_cohort
605,0.4,0.5317769130998703,TMP-SMX,full_cohort
606,0.4003154574132492,0.5317769130998703,TMP-SMX,full_cohort
607,0.4003154574132492,0.5330739299610895,TMP-SMX,full_cohort
608,0.40347003154574135,0.5330739299610895,TMP-SMX,full_cohort
609,0.40347003154574135,0.5356679636835279,TMP-SMX,full_cohort
610,0.40441640378548893,0.5356679636835279,TMP-SMX,full_cohort
611,0.40441640378548893,0.5369649805447471,TMP-SMX,full_cohort
612,0.4063091482649842,0.5369649805447471,TMP-SMX,full_cohort
613,0.4063091482649842,0.5382619974059663,TMP-SMX,full_cohort
614,0.4069400630914827,0.5382619974059663,TMP-SMX,full_cohort
615,0.4069400630914827,0.5395590142671854,TMP-SMX,full_cohort
616,0.40725552050473185,0.5395590142671854,TMP-SMX,full_cohort
617,0.40725552050473185,0.5408560311284046,TMP-SMX,full_cohort
618,0.4088328075709779,0.5408560311284046,TMP-SMX,full_cohort
619,0.4088328075709779,0.5421530479896238,TMP-SMX,full_cohort
620,0.4113564668769716,0.5421530479896238,TMP-SMX,full_cohort
621,0.4113564668769716,0.543450064850843,TMP-SMX,full_cohort
622,0.4135646687697161,0.543450064850843,TMP-SMX,full_cohort
623,0.4135646687697161,0.5447470817120622,TMP-SMX,full_cohort
624,0.41451104100946373,0.5447470817120622,TMP-SMX,full_cohort
625,0.41451104100946373,0.5460440985732814,TMP-SMX,full_cohort
626,0.416403785488959,0.5460440985732814,TMP-SMX,full_cohort
627,0.416403785488959,0.5499351491569391,TMP-SMX,full_cohort
628,0.41798107255520506,0.5499351491569391,TMP-SMX,full_cohort
629,0.41798107255520506,0.5512321660181583,TMP-SMX,full_cohort
630,0.4192429022082019,0.5512321660181583,TMP-SMX,full_cohort
631,0.4192429022082019,0.5525291828793775,TMP-SMX,full_cohort
632,0.42050473186119874,0.5525291828793775,TMP-SMX,full_cohort
633,0.42050473186119874,0.5538261997405967,TMP-SMX,full_cohort
634,0.42176656151419556,0.5538261997405967,TMP-SMX,full_cohort
635,0.42176656151419556,0.5551232166018158,TMP-SMX,full_cohort
636,0.4220820189274448,0.5551232166018158,TMP-SMX,full_cohort
637,0.4220820189274448,0.556420233463035,TMP-SMX,full_cohort
638,0.42334384858044166,0.556420233463035,TMP-SMX,full_cohort
639,0.42334384858044166,0.5577172503242542,TMP-SMX,full_cohort
640,0.4261829652996845,0.5577172503242542,TMP-SMX,full_cohort
641,0.4261829652996845,0.5590142671854734,TMP-SMX,full_cohort
642,0.4274447949526814,0.5590142671854734,TMP-SMX,full_cohort
643,0.4274447949526814,0.5603112840466926,TMP-SMX,full_cohort
644,0.4287066246056782,0.5603112840466926,TMP-SMX,full_cohort
645,0.4287066246056782,0.5616083009079118,TMP-SMX,full_cohort
646,0.43217665615141954,0.5616083009079118,TMP-SMX,full_cohort
647,0.43217665615141954,0.562905317769131,TMP-SMX,full_cohort
648,0.43249211356466877,0.562905317769131,TMP-SMX,full_cohort
649,0.43249211356466877,0.5642023346303502,TMP-SMX,full_cohort
650,0.4347003154574132,0.5642023346303502,TMP-SMX,full_cohort
651,0.4347003154574132,0.5654993514915694,TMP-SMX,full_cohort
652,0.43817034700315455,0.5654993514915694,TMP-SMX,full_cohort
653,0.43817034700315455,0.5667963683527886,TMP-SMX,full_cohort
654,0.438801261829653,0.5667963683527886,TMP-SMX,full_cohort
655,0.438801261829653,0.569390402075227,TMP-SMX,full_cohort
656,0.44100946372239747,0.569390402075227,TMP-SMX,full_cohort
657,0.44100946372239747,0.5706874189364461,TMP-SMX,full_cohort
658,0.4413249211356467,0.5706874189364461,TMP-SMX,full_cohort
659,0.4413249211356467,0.5732814526588845,TMP-SMX,full_cohort
660,0.44290220820189274,0.5732814526588845,TMP-SMX,full_cohort
661,0.44290220820189274,0.5745784695201037,TMP-SMX,full_cohort
662,0.44353312302839115,0.5745784695201037,TMP-SMX,full_cohort
663,0.44353312302839115,0.5758754863813229,TMP-SMX,full_cohort
664,0.444794952681388,0.5758754863813229,TMP-SMX,full_cohort
665,0.444794952681388,0.5771725032425421,TMP-SMX,full_cohort
666,0.44637223974763407,0.5771725032425421,TMP-SMX,full_cohort
667,0.44637223974763407,0.5784695201037614,TMP-SMX,full_cohort
668,0.4466876971608833,0.5784695201037614,TMP-SMX,full_cohort
669,0.4466876971608833,0.5797665369649806,TMP-SMX,full_cohort
670,0.44763406940063094,0.5797665369649806,TMP-SMX,full_cohort
671,0.44763406940063094,0.5810635538261998,TMP-SMX,full_cohort
672,0.45110410094637227,0.5810635538261998,TMP-SMX,full_cohort
673,0.45110410094637227,0.582360570687419,TMP-SMX,full_cohort
674,0.4523659305993691,0.582360570687419,TMP-SMX,full_cohort
675,0.4523659305993691,0.5849546044098574,TMP-SMX,full_cohort
676,0.45362776025236595,0.5849546044098574,TMP-SMX,full_cohort
677,0.45362776025236595,0.5862516212710766,TMP-SMX,full_cohort
